"StationID","NumOfBus","NumOfPeo","X","Y"
116900298,1,1576,126.8973975647,37.4821833338
116900299,1,1542,126.8956407178,37.4808147297
116900300,1,621,126.8944980968,37.4806231657
116900301,1,3346,126.8930228818,37.4811169741
116900302,6,535,126.8867786367,37.479882149
116900303,1,2997,126.8834351709,37.4816053618
116900304,1,1192,126.884113821,37.4810451325
116900305,1,742,126.880092378,37.4833144645
116900306,3,1924,126.8195067813,37.4769588272
117000001,14,4634,126.8986660928,37.475363705
117000002,17,0,126.89833,37.474034
117000003,16,4868,126.8980832235,37.4691356565
117000004,17,4605,126.898003,37.470136
117000005,15,3701,126.897763,37.464175
117000006,15,0,126.897285,37.46473
117000007,15,0,126.8988721519,37.4592088301
117000008,15,0,126.899097,37.457727
117000009,13,3895,126.9014119022,37.4525166369
117000010,12,3757,126.9010982769,37.4529209731
117000011,10,2261,126.9032727409,37.4478432162
117000012,10,1639,126.902663,37.449067
117000013,9,2308,126.9034542842,37.4402569123
117000014,8,2695,126.903133,37.440823
117000015,10,4245,126.9033101325,37.4337174251
117000016,7,776,126.8765799852,37.4850665262
117000017,4,2639,126.8793518,37.4856136561
117000018,5,1380,126.8789486902,37.4831487229
117000019,2,592,126.8778930341,37.4821627292
117000020,5,3481,126.8810811558,37.4811017759
117000021,5,5795,126.8814807737,37.4808039116
117000022,3,1412,126.8793082021,37.4789742711
117000023,5,2289,126.8799733832,37.479474161
117000024,3,4622,126.880577117,37.4766714335
117000025,4,10772,126.880449538,37.4758449905
117000026,7,5119,126.8813405986,37.4757765035
117000027,3,1388,126.8884881545,37.478333594
117000028,5,3624,126.8878763257,37.4776616914
117000030,2,787,126.8907157886,37.4782104216
117000032,5,3491,126.8933260802,37.4785354028
117000033,8,3466,126.895556221,37.4782346236
117000034,2,1197,126.8920986539,37.4766122299
117000036,2,1267,126.8939435342,37.4744665646
117000038,2,1132,126.8959042132,37.4719001549
117000039,1,1586,126.8965996871,37.4717836217
117000040,4,1699,126.8876203011,37.4568440695
117000041,3,2705,126.8882116765,37.4567130685
117000044,4,610,126.884305047,37.464113715
117000045,4,2533,126.884406111,37.4645544555
117000046,4,1533,126.895025251,37.4665936596
117000047,4,3283,126.8956688165,37.4663743593
117000048,6,4964,126.8995917841,37.454485357
117000049,2,1492,126.8996880795,37.4542966797
117000050,4,2580,126.9207601084,37.4527573711
117000051,5,0,126.9211998157,37.4527387418
117000052,2,841,126.9188451168,37.4467195351
117000053,2,1727,126.9187834647,37.4462482119
117000054,5,3985,126.909045481,37.4510305202
117000055,7,1764,126.909058,37.450843
117000056,5,1671,126.9072078502,37.4517842218
117000057,8,2146,126.906735,37.451855
117000060,3,2220,126.8983185768,37.475665277
117000061,7,2663,126.8989475641,37.4762470299
117000062,3,1468,126.8980256208,37.4724237454
117000063,5,1836,126.8986308908,37.47296493
117000064,2,5570,126.8977875081,37.4704375006
117000066,4,3782,126.8976145906,37.468736061
117000067,2,1277,126.8981744044,37.4685923676
117000074,1,1716,126.9007975435,37.4529756887
117000076,1,639,126.9016623614,37.4508994421
117000077,2,853,126.9023183704,37.4508025778
117000078,2,3743,126.903282091,37.446725847
117000079,2,2634,126.9035170378,37.4477127549
117000080,2,1099,126.9031780644,37.44150022
117000081,3,952,126.9039557582,37.4431417778
117000082,3,153,126.9029828892,37.4394878782
117000083,1,706,126.9036271602,37.4401670279
117000084,1,2282,126.9033111984,37.4355241561
117000085,3,2813,126.9039779583,37.4487629236
117000086,4,2676,126.9042290499,37.4486234553
117000087,3,733,126.9057879216,37.4511117717
117000088,3,1357,126.9060589119,37.4513327593
117000089,8,722,126.9062606441,37.4536154301
117000090,8,423,126.9058231484,37.4545675549
117000091,8,364,126.905944241,37.4553525174
117000092,8,538,126.9052838667,37.4573470454
117000093,8,657,126.9056143381,37.457026515
117000094,8,1170,126.9048243385,37.4596021512
117000095,8,1300,126.9051695693,37.4592401831
117000096,8,771,126.9041539527,37.462302231
117000097,8,840,126.9043527136,37.4624573826
117000098,10,1277,126.9020698412,37.4654381798
117000099,10,4005,126.9030060331,37.464452239
117000100,2,981,126.8997169452,37.466538261
117000101,3,1169,126.900032656,37.4663141528
117000102,8,2573,126.9019814332,37.467345751
117000103,7,2419,126.9022258423,37.4689156821
117000104,8,2253,126.9027437373,37.4697072815
117000105,7,1314,126.9029463536,37.4712654618
117000106,8,2375,126.9031805022,37.4711737409
117000107,7,2474,126.9033549166,37.4753270832
117000108,8,2373,126.9036414631,37.4758229255
117000109,6,2754,126.9036963865,37.4788389714
117000110,6,3869,126.9039351937,37.4786589447
117000111,12,0,126.9055934267,37.4799497631
117000112,12,2117,126.909162305,37.4805941477
117000113,1,1818,126.9111177942,37.477250616
117000114,2,1881,126.9116121885,37.4770861994
117000115,2,36,126.9071781723,37.4767079394
117000116,3,1544,126.9073310231,37.4765368492
117000117,4,3143,126.8972649852,37.4697576129
117000118,4,1969,126.8924286434,37.4704156228
117000119,3,3997,126.8860547622,37.4747106295
117000120,3,1205,126.8852483694,37.4765761338
117000121,3,834,126.8843811699,37.4785459121
117000122,2,11316,126.8841438228,37.480679497
117000123,3,6207,126.8828710961,37.4811044649
117000124,6,620,126.8838717978,37.4789085581
117000125,3,4418,126.8849973673,37.4763514201
117000126,2,644,126.8859073098,37.4742761541
117000127,3,2058,126.8923170276,37.4701992555
117000128,3,4192,126.8957251563,37.469763473
117000129,1,4849,126.8858185356,37.4822641607
117000130,3,527,126.8752805087,37.4851868108
117000131,3,122,126.875163,37.485215
117000132,7,2888,126.911311,37.450555
117000133,1,16607,126.909455,37.462545
117000134,1,987,126.8789631022,37.4833271564
117000135,2,437,126.879898513,37.4796263717
117000136,2,134,126.8780589385,37.482356638
117000137,1,1901,126.9008468962,37.4712411911
117000138,2,2576,126.8831137266,37.4814101798
117000140,7,1729,126.903170701,37.4735130055
117000141,8,2756,126.9034139964,37.4733474011
117000181,1,5268,126.8876524834,37.4663102404
117000182,1,15900,126.8878966173,37.4663474176
117000195,2,2326,126.904875,37.462637
117000196,1,2511,126.9052341715,37.4626887764
117000225,1,2370,126.886968628,37.4684956743
117000226,1,1983,126.8866426914,37.468514365
117000276,1,2401,126.90774839,37.4626132704
117000277,1,1535,126.907302,37.462522
117000299,1,0,126.8828483943,37.4811603109
117000310,9,4908,126.902729236,37.434643292
117000312,1,0,126.8885942062,37.4784904864
117000313,1,0,126.8887449605,37.47823922
117000314,1,0,126.8839017936,37.4806938448
117000315,1,8542,126.8820730575,37.4795024072
117000320,3,270,126.8760208969,37.4853560965
117000906,3,877,126.8870890048,37.461371633
117000907,3,659,126.886862144,37.4611353257
117000908,1,0,126.8830440826,37.4767613083
117000909,3,644,126.8886447169,37.4705744545
117000910,3,1565,126.9044559572,37.4532796733
117000911,2,1367,126.9042968029,37.4531074327
117000915,2,605,126.906303,37.450842
117000916,1,617,126.9061589552,37.4508696683
117000917,2,5564,126.9079435086,37.4509918205
117000918,2,472,126.9040103136,37.4502786838
117000919,1,467,126.9034550963,37.4500039965
117000920,7,1353,126.911246,37.450403
117000921,1,4750,126.909395,37.462425
117000922,1,981,126.9001178234,37.4711270377
117000924,2,3259,126.8972682538,37.4532803888
117000926,5,2246,126.881068753,37.4817929109
117000927,2,8094,126.8883541994,37.4779324756
117000928,3,516,126.8760349245,37.4856462135
117000929,1,6262,126.8901266465,37.4562533549
117000930,1,3777,126.8911136994,37.4546053471
117000931,1,2486,126.8874417824,37.4778165267
117900002,1,5827,126.8896697625,37.4660003578
117900003,1,4087,126.8975479886,37.4694911309
117900005,1,1483,126.8862111673,37.4692410639
117900006,2,100,126.8968278304,37.4513872383
117900007,1,1777,126.8943779746,37.4670373288
117900008,2,50,126.8987381748,37.4512627351
117900010,1,4757,126.887082818,37.4737528394
117900011,1,4322,126.8832546076,37.4700771104
117900012,1,1042,126.8937008503,37.4685947359
117900013,2,551,126.8996929387,37.4509297326
117900014,1,9883,126.8888322299,37.4735217241
117900015,1,1056,126.8927663012,37.4684945707
117900016,5,1066,126.8952389586,37.4560310592
117900017,1,14515,126.8902581746,37.4741297901
117900018,1,6175,126.8808537832,37.4754651321
117900019,1,7373,126.8923053067,37.4736405707
117900020,1,2078,126.9022458595,37.4509358821
117900021,1,1052,126.8936133461,37.4705095093
117900022,1,0,126.8910913999,37.4546774487
117900023,1,16854,126.8812103754,37.4809018605
117900024,1,1389,126.8937829891,37.4720667742
117900025,1,225,126.889287077,37.4571907673
117900026,1,4873,126.8936139249,37.4748870849
117900028,1,1027,126.8794502372,37.4848739499
117900029,1,7248,126.893499139,37.4761007712
117900030,2,0,126.9036019707,37.4405363773
117900031,1,6733,126.8768957838,37.4848785249
117900032,2,6741,126.91349087,37.4500399334
117900033,1,7791,126.8946831778,37.4767326066
117900034,2,491,126.88706719,37.4716793241
117900035,2,2932,126.9168003999,37.4499287695
117900036,1,5153,126.8958767655,37.4772390713
117900037,1,1585,126.9067112027,37.4639767337
117900038,1,1457,126.9068039573,37.4639317515
117900039,1,277,126.9140493801,37.4518750005
117900040,1,2679,126.907065461,37.4627235717
117900041,1,221,126.9117005818,37.451830181
117900042,2,27477,126.8945087092,37.4560610474
117900043,1,376,126.9105225388,37.4512100674
117900044,1,32455,126.8831127854,37.4812885297
117900045,1,2756,126.8955994178,37.4723792747
117900048,2,2576,126.9181116235,37.4498170465
117900049,1,6141,126.8983823729,37.4769809465
117900050,1,2912,126.8798436042,37.4835533313
117900051,2,610,126.8886687245,37.4755142044
117900052,1,3989,126.8897106548,37.4704852059
117900053,2,10004,126.9198328243,37.4499885363
117900054,1,155,126.8915243807,37.4554158552
117900055,1,11664,126.8814206702,37.4809146873
117900056,2,972,126.8886451685,37.4769117974
117900057,2,2738,126.9205758327,37.4517227734
117900058,4,752,126.8862424501,37.4799300143
117900059,1,4424,126.8954116204,37.4700299236
117900060,2,2131,126.9209766174,37.4500181421
117900061,1,2686,126.883254362,37.476776835
117900063,1,5267,126.8960806134,37.4769155252
117900065,3,1645,126.913237806,37.4499406258
117900066,2,240,126.8972130692,37.4548280098
117900067,1,6689,126.8947477532,37.4766416524
117900069,1,10037,126.8936891244,37.4760757114
117900070,1,3751,126.8837224396,37.4694900501
117900071,1,2311,126.8938893297,37.4720209133
117900073,1,6484,126.8938818954,37.474880117
117900074,1,4125,126.8844198216,37.4688662671
117900075,1,1483,126.8937184762,37.470518615
117900076,2,512,126.8872683557,37.4718560099
117900077,1,4447,126.9069298024,37.4627270693
117900078,2,4952,126.9042399555,37.4533678073
117900080,1,2351,126.8917891479,37.4701338936
117900081,3,3692,126.9035830113,37.4535492973
117900082,3,4252,126.9054638874,37.4526253772
117900083,1,7365,126.8924060994,37.4735235187
117900086,1,2287,126.8924720236,37.4685449644
117900087,1,1023,126.9077732858,37.4671936204
117900088,3,17565,126.9012542295,37.4546629479
117900089,3,1497,126.9079384209,37.4514540858
117900090,1,10317,126.8901905377,37.4739927592
117900091,1,1921,126.9031686259,37.440931611
117900092,1,1196,126.8939000889,37.4684083858
117900093,1,906,126.9070812349,37.4682464727
117900094,1,458,126.9104828588,37.4513109617
117900095,1,16595,126.8885525654,37.4730297453
117900096,1,3657,126.8944524695,37.4671220994
117900097,1,1290,126.906683145,37.4701790336
117900098,1,536,126.9118170096,37.4519166093
117900099,1,6690,126.8867089769,37.4734920619
117900100,1,3044,126.8857885295,37.4594564295
117900101,5,10101,126.8986083708,37.4569918767
117900102,1,704,126.9063091413,37.4718196531
117900103,1,386,126.9144662534,37.4520537227
117900104,1,1727,126.8859639286,37.4742185379
117900105,1,1893,126.9016533505,37.4511228214
117900106,1,908,126.905898684,37.4736656942
117900107,1,353,126.9158257252,37.4522943939
117900109,5,2388,126.8916622592,37.4617003128
117900110,1,1304,126.8876303149,37.4584615691
117900111,2,3739,126.9002034735,37.4509197575
117900112,1,467,126.905866831,37.4756246737
117900113,4,23442,126.889226261,37.4670001721
117900114,1,244,126.9166796994,37.452771686
117900115,1,2910,126.884025894,37.4787005541
117900116,7,1646,126.8986616803,37.4568567561
117900117,5,1738,126.8925553205,37.4599862007
117900118,2,727,126.8986162093,37.4511851351
117900119,1,7,126.9174170555,37.4534372224
117900120,1,5678,126.8877099959,37.4565792288
117900121,2,313,126.8968968764,37.4513152098
117900122,5,4727,126.8955359676,37.4562277639
117900123,2,2416,126.8941391855,37.4736278101
117900124,2,682,126.9140086615,37.4499249691
117900125,4,0,126.9018203929,37.4547643438
117900126,3,3173,126.9050252924,37.4526556633
117900127,5,722,126.8922978284,37.4599253406
117900128,5,3009,126.8915232495,37.4616767565
117900129,1,918,126.8882725165,37.4576070259
117900130,1,633,126.910806669,37.4770514681
117900131,1,593,126.9060092799,37.4756346993
117900132,1,517,126.9060943201,37.4736343111
117900133,1,593,126.906495804,37.471726987
117900134,1,1316,126.906815459,37.4701485004
117900135,1,868,126.9072451691,37.4682411948
117900136,1,132,126.9166899861,37.4526689668
117900137,1,1467,126.9079179668,37.4672144587
117900138,1,110,126.9157184402,37.4522114153
117900139,2,725,126.8881256699,37.4575384027
117900140,1,54284,126.8830204069,37.4810694697
117900141,1,3413,126.8759503543,37.4856182438
117900142,1,3631,126.8824730566,37.472455257
117900144,1,6210,126.8773484856,37.4839499569
117900145,1,1321,126.8847974797,37.4688296905
117900146,1,3249,126.8760762358,37.4853985065
117900147,1,1557,126.8917029868,37.4663807037
117900148,5,2456,126.8898143938,37.4660500537
117900149,2,411,126.8870260363,37.4588944262
117900150,1,886,126.895861725,37.4723731984
117900151,1,1339,126.8916126942,37.470193205
117900152,1,1658,126.8885881948,37.4703534925
117900153,1,1093,126.8916076535,37.4666374319
117900154,2,6546,126.8941642153,37.4735169965
117900156,3,5387,126.9010148506,37.4527569013
117900157,1,3714,126.9033793052,37.443198078
117900158,1,2160,126.9051799065,37.4626914362
117900160,2,6761,126.9110523734,37.4504805684
117900161,3,16959,126.909262913,37.4506837601
117900162,1,7549,126.8979313376,37.4757575594
117900163,1,5168,126.8821620179,37.4725342446
117900165,1,83,126.8931359029,37.4524815093
117900166,1,2649,126.9014426862,37.4531753736
117900168,1,1337,126.9071955966,37.462615541
117900169,1,447,126.9079251069,37.4604705729
117900170,1,162,126.9081966538,37.4593443985
117900171,1,121,126.9081188294,37.4564310534
117900172,1,232,126.9094952807,37.4548245367
117900173,1,1003,126.9087037456,37.4513528541
117900174,1,452,126.9116042566,37.4511757381
117900175,1,199,126.9115228397,37.4483281695
117900176,1,304,126.9103494029,37.4466449121
117900177,1,352,126.9064018284,37.4473501248
117900178,1,766,126.9037052975,37.447211891
117900180,1,1692,126.9033005669,37.4350042057
117900181,1,3045,126.9027626973,37.4349830389
117900182,1,274,126.9027904886,37.4379594347
117900183,1,1544,126.9044714442,37.4428790713
117900184,1,771,126.9047098297,37.4447220355
117900185,1,393,126.9060636976,37.4475057487
117900186,1,437,126.9103582822,37.4467809866
117900187,1,178,126.9116502129,37.4486202245
117900188,1,1386,126.912257908,37.4499083635
117900189,1,678,126.9113929457,37.4511323266
117900190,1,138,126.9081006139,37.4593082796
117900191,1,594,126.9079487098,37.4605814276
117900192,1,1479,126.9076719216,37.4622861085
117900193,1,338,126.9066062685,37.4638162536
117900194,1,145,126.9078868775,37.4566174024
117900195,1,536,126.9044020324,37.4468033525
117900196,1,284,126.9092908701,37.454675697
117900207,1,1303,126.9085768142,37.4516321
117900208,1,332,126.8940923871,37.4610024925
117900209,1,2341,126.8962925927,37.4599718531
117900210,1,1545,126.8961900723,37.4595095451
117900211,1,857,126.894248153,37.4608040223
117900212,1,1829,126.8981181055,37.473974397
117900213,1,228,126.908761999,37.4463421176
117900214,1,156,126.9087889887,37.4462280579
117900216,1,978,126.8894662101,37.4763040335
117900217,3,607,126.8879614908,37.4783283186
117900218,2,2847,126.88331005,37.4802047061
117900219,2,1208,126.8887867417,37.4753715856
117900220,1,3122,126.8817312077,37.4743724585
117900221,2,0,0.0,0.0
118000001,16,2206,126.893705,37.511828
118000002,16,1855,126.892312,37.511202
118000003,15,5408,126.9011873627,37.5144838858
118000004,16,1951,126.8997458122,37.5140403403
118000005,10,2110,126.9056181532,37.5160119113
118000006,10,10859,126.9070303774,37.516587933
118000007,14,8497,126.9241508208,37.5254720914
118000008,9,11397,126.9246697181,37.5260593379
118000009,14,2016,126.9046945629,37.4870299236
118000010,12,3405,126.9079002416,37.4908711691
118000011,7,4218,126.9115745553,37.4955867471
118000012,7,4714,126.9166068485,37.496986215
118000013,7,7898,126.9201786115,37.4989584928
118000014,11,3450,126.9219621952,37.5043933307
118000016,3,709,126.9099270612,37.5122856218
118000017,2,2871,126.9114184502,37.5138042027
